Shift_Point1,Shift_Point2,Toward_Point,Actual_Coord,RSSI,Normalized1,Normalized2,Normalized3,Best_Shift,Best_coord,Best_accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy,Shift,Coord,Accuracy
E,B,A,"[5.9, 3.8]","[-55, -57, -63, -67, -69, -77]","{0.457: [0.203, 0.295, 0.06, 0.34, 0.062, 0.453]}","{0.311: [0.447, 0.197, 0.182, 0.095, 0.169, 0.027]}","{0.263: [0.276, 0.219, 0.212, 0.163, 0.25, 0.069]}",6,"(4.8, 0.4)",3.574,0,"(3.0, 1.0)",4.031,1,"(3.3, 0.9)",3.895,2,"(3.6, 0.8)",3.78,3,"(3.9, 0.7)",3.689,4,"(4.2, 0.6)",3.624,5,"(4.5, 0.5)",3.585,6,"(4.8, 0.4)",3.574,7,"(5.1, 0.3)",3.59,8,"(5.4, 0.2)",3.635,9,"(5.7, 0.1)",3.705
E,A,B,"[0.2, 3.1]","[-64, -67, -71, -74, -73, -82]","{0.827: [0.072, 0.523, 0.06, 0.48, 0.123, 0.547]}","{0.5: [0.684, 0.056, 0.078, 0.0, 0.12, 0.093]}","{0.233: [0.158, 0.082, 0.365, 0.075, 0.207, 0.139]}",0,"(3.0, 1.0)",3.5,0,"(3.0, 1.0)",3.5,1,"(3.3, 0.9)",3.801,2,"(3.6, 0.8)",4.105,3,"(3.9, 0.7)",4.41,4,"(4.2, 0.6)",4.717,5,"(4.5, 0.5)",5.025,6,"(4.8, 0.4)",5.334,7,"(5.1, 0.3)",5.644,8,"(5.4, 0.2)",5.954,9,"(5.7, 0.1)",6.265
E,A,C,"[1.85, 1.7]","[-54, -60, -68, -68, -78, -82]","{0.648: [0.217, 0.364, 0.015, 0.36, 0.2, 0.547]}","{0.275: [0.289, 0.178, 0.308, 0.15, 0.152, 0.139]}","{0.267: [0.372, 0.118, 0.042, 0.062, 0.2, 0.262]}",0,"(5.0, 3.0)",3.408,0,"(5.0, 3.0)",3.408,1,"(5.1, 3.3)",3.622,2,"(5.2, 3.6)",3.851,3,"(5.3, 3.9)",4.092,4,"(5.4, 4.2)",4.342,5,"(5.5, 4.5)",4.6,6,"(5.6, 4.8)",4.865,7,"(5.7, 5.1)",5.136,8,"(5.8, 5.4)",5.412,9,"(5.9, 5.7)",5.692
E,D,C,"[5.9, 1.6]","[-30, -65, -68, -73, -86, -92]","{1.405: [0.565, 0.477, 0.015, 0.46, 0.323, 0.736]}","{0.752: [0.571, 0.0, 0.181, 0.177, 0.387, 0.46]}","{0.724: [0.651, 0.044, 0.042, 0.141, 0.323, 0.415]}",5,"(4.5, 5.5)",4.144,0,"(3.0, 5.0)",4.469,1,"(3.3, 5.1)",4.36,2,"(3.6, 5.2)",4.272,3,"(3.9, 5.3)",4.206,4,"(4.2, 5.4)",4.163,5,"(4.5, 5.5)",4.144,6,"(4.8, 5.6)",4.148,7,"(5.1, 5.7)",4.177,8,"(5.4, 5.8)",4.23,9,"(5.7, 5.9)",4.305
E,A,B,"[5.9, 0.2]","[-59, -62, -73, -73, -78, -90]","{0.935: [0.145, 0.409, 0.09, 0.46, 0.2, 0.698]}","{0.369: [0.553, 0.127, 0.052, 0.014, 0.06, 0.2]}","{0.329: [0.224, 0.151, 0.404, 0.087, 0.152, 0.25]}",9,"(5.7, 0.1)",0.224,0,"(3.0, 1.0)",3.008,1,"(3.3, 0.9)",2.693,2,"(3.6, 0.8)",2.377,3,"(3.9, 0.7)",2.062,4,"(4.2, 0.6)",1.746,5,"(4.5, 0.5)",1.432,6,"(4.8, 0.4)",1.118,7,"(5.1, 0.3)",0.806,8,"(5.4, 0.2)",0.5,9,"(5.7, 0.1)",0.224
E,B,A,"[2.8, 2.2]","[-52, -60, -59, -67, -70, -74]","{0.486: [0.246, 0.364, 0.119, 0.34, 0.077, 0.396]}","{0.248: [0.368, 0.155, 0.234, 0.095, 0.157, 0.013]}","{0.235: [0.316, 0.178, 0.135, 0.163, 0.239, 0.028]}",0,"(3.0, 1.0)",1.217,0,"(3.0, 1.0)",1.217,1,"(3.3, 0.9)",1.393,2,"(3.6, 0.8)",1.612,3,"(3.9, 0.7)",1.86,4,"(4.2, 0.6)",2.126,5,"(4.5, 0.5)",2.404,6,"(4.8, 0.4)",2.691,7,"(5.1, 0.3)",2.983,8,"(5.4, 0.2)",3.28,9,"(5.7, 0.1)",3.581
E,A,B,"[4.6, 2.2]","[-62, -65, -68, -70, -72, -79]","{0.651: [0.101, 0.477, 0.015, 0.4, 0.108, 0.491]}","{0.444: [0.632, 0.085, 0.117, 0.054, 0.133, 0.053]}","{0.213: [0.184, 0.11, 0.308, 0.125, 0.217, 0.097]}",4,"(4.2, 0.6)",1.649,0,"(3.0, 1.0)",2.0,1,"(3.3, 0.9)",1.838,2,"(3.6, 0.8)",1.72,3,"(3.9, 0.7)",1.655,4,"(4.2, 0.6)",1.649,5,"(4.5, 0.5)",1.703,6,"(4.8, 0.4)",1.811,7,"(5.1, 0.3)",1.965,8,"(5.4, 0.2)",2.154,9,"(5.7, 0.1)",2.371
E,B,A,"[3.4, 3.8]","[-53, -59, -63, -67, -68, -73]","{0.434: [0.232, 0.341, 0.06, 0.34, 0.046, 0.377]}","{0.269: [0.303, 0.192, 0.212, 0.163, 0.261, 0.014]}","{0.261: [0.395, 0.169, 0.182, 0.095, 0.181, 0.027]}",0,"(3.0, 1.0)",2.828,0,"(3.0, 1.0)",2.828,1,"(2.7, 0.9)",2.983,2,"(2.4, 0.8)",3.162,3,"(2.1, 0.7)",3.362,4,"(1.8, 0.6)",3.578,5,"(1.5, 0.5)",3.808,6,"(1.2, 0.4)",4.05,7,"(0.9, 0.3)",4.301,8,"(0.6, 0.2)",4.561,9,"(0.3, 0.1)",4.827
E,B,D,"[3.9, 1.9]","[-64, -73, -65, -75, -78, -73]","{0.872: [0.072, 0.659, 0.03, 0.5, 0.2, 0.377]}","{0.498: [0.684, 0.028, 0.156, 0.014, 0.06, 0.027]}","{0.205: [0.086, 0.123, 0.217, 0.21, 0.258, 0.159]}",0,"(1.0, 3.0)",3.102,0,"(1.0, 3.0)",3.102,1,"(0.9, 3.3)",3.311,2,"(0.8, 3.6)",3.536,3,"(0.7, 3.9)",3.774,4,"(0.6, 4.2)",4.022,5,"(0.5, 4.5)",4.28,6,"(0.4, 4.8)",4.545,7,"(0.3, 5.1)",4.817,8,"(0.2, 5.4)",5.093,9,"(0.1, 5.7)",5.374
E,B,D,"[2.5, 5.5]","[-56, -59, -54, -65, -76, -76]","{0.496: [0.188, 0.341, 0.194, 0.3, 0.169, 0.434]}","{0.365: [0.474, 0.169, 0.299, 0.122, 0.084, 0.013]}","{0.265: [0.2, 0.092, 0.349, 0.048, 0.226, 0.206]}",6,"(0.4, 4.8)",2.214,0,"(1.0, 3.0)",2.915,1,"(0.9, 3.3)",2.72,2,"(0.8, 3.6)",2.55,3,"(0.7, 3.9)",2.408,4,"(0.6, 4.2)",2.302,5,"(0.5, 4.5)",2.236,6,"(0.4, 4.8)",2.214,7,"(0.3, 5.1)",2.236,8,"(0.2, 5.4)",2.302,9,"(0.1, 5.7)",2.408
E,D,C,"[3.4, 3]","[-31, -55, -57, -65, -73, -77]","{0.698: [0.551, 0.25, 0.149, 0.3, 0.123, 0.453]}","{0.534: [0.64, 0.191, 0.197, 0.016, 0.123, 0.185]}","{0.514: [0.557, 0.154, 0.313, 0.048, 0.177, 0.222]}",0,"(3.0, 5.0)",2.04,0,"(3.0, 5.0)",2.04,1,"(2.7, 5.1)",2.214,2,"(2.4, 5.2)",2.417,3,"(2.1, 5.3)",2.642,4,"(1.8, 5.4)",2.884,5,"(1.5, 5.5)",3.14,6,"(1.2, 5.6)",3.406,7,"(0.9, 5.7)",3.68,8,"(0.6, 5.8)",3.96,9,"(0.3, 5.9)",4.245
E,A,C,"[0.3, 0.3]","[-46, -61, -70, -72, -73, -76]","{0.659: [0.333, 0.386, 0.045, 0.44, 0.123, 0.434]}","{0.359: [0.395, 0.164, 0.346, 0.1, 0.207, 0.056]}","{0.287: [0.465, 0.103, 0.014, 0.125, 0.123, 0.169]}",0,"(5.0, 3.0)",5.42,0,"(5.0, 3.0)",5.42,1,"(5.1, 3.3)",5.66,2,"(5.2, 3.6)",5.908,3,"(5.3, 3.9)",6.161,4,"(5.4, 4.2)",6.42,5,"(5.5, 4.5)",6.684,6,"(5.6, 4.8)",6.953,7,"(5.7, 5.1)",7.225,8,"(5.8, 5.4)",7.501,9,"(5.9, 5.7)",7.779
E,B,D,"[4.9, 4.2]","[-56, -58, -60, -70, -71, -76]","{0.503: [0.188, 0.318, 0.104, 0.4, 0.092, 0.434]}","{0.331: [0.474, 0.183, 0.221, 0.054, 0.145, 0.013]}","{0.214: [0.349, 0.147, 0.155, 0.094, 0.092, 0.169]}",5,"(4.5, 4.5)",0.5,0,"(3.0, 3.0)",2.247,1,"(3.3, 3.3)",1.836,2,"(3.6, 3.6)",1.432,3,"(3.9, 3.9)",1.044,4,"(4.2, 4.2)",0.7,5,"(4.5, 4.5)",0.5,6,"(4.8, 4.8)",0.608,7,"(5.1, 5.1)",0.922,8,"(5.4, 5.4)",1.3,9,"(5.7, 5.7)",1.7
E,B,D,"[1.8, 3.2]","[-56, -60, -64, -63, -83, -69]","{0.405: [0.188, 0.364, 0.045, 0.26, 0.277, 0.302]}","{0.306: [0.474, 0.155, 0.169, 0.149, 0.0, 0.08]}","{0.227: [0.349, 0.118, 0.099, 0.016, 0.277, 0.062]}",0,"(3.0, 3.0)",1.217,0,"(3.0, 3.0)",1.217,1,"(3.3, 3.3)",1.503,2,"(3.6, 3.6)",1.844,3,"(3.9, 3.9)",2.214,4,"(4.2, 4.2)",2.6,5,"(4.5, 4.5)",2.997,6,"(4.8, 4.8)",3.4,7,"(5.1, 5.1)",3.808,8,"(5.4, 5.4)",4.219,9,"(5.7, 5.7)",4.632
E,B,A,"[1.8, 3.2]","[-55, -60, -64, -64, -75, -70]","{0.38: [0.203, 0.364, 0.045, 0.28, 0.154, 0.321]}","{0.284: [0.447, 0.155, 0.169, 0.135, 0.096, 0.067]}","{0.236: [0.276, 0.178, 0.231, 0.2, 0.185, 0.028]}",0,"(3.0, 1.0)",2.506,0,"(3.0, 1.0)",2.506,1,"(3.3, 0.9)",2.746,2,"(3.6, 0.8)",3.0,3,"(3.9, 0.7)",3.265,4,"(4.2, 0.6)",3.538,5,"(4.5, 0.5)",3.818,6,"(4.8, 0.4)",4.104,7,"(5.1, 0.3)",4.393,8,"(5.4, 0.2)",4.686,9,"(5.7, 0.1)",4.982
E,B,A,"[3.9, 1.4]","[-65, -66, -67, -68, -61, -72]","{0.607: [0.711, 0.07, 0.13, 0.081, 0.265, 0.04]}","{0.515: [0.058, 0.5, 0.0, 0.36, 0.062, 0.358]}","{0.249: [0.145, 0.096, 0.288, 0.15, 0.337, 0.0]}",2,"(3.6, 0.8)",0.671,0,"(3.0, 1.0)",0.985,1,"(3.3, 0.9)",0.781,2,"(3.6, 0.8)",0.671,3,"(3.9, 0.7)",0.7,4,"(4.2, 0.6)",0.854,5,"(4.5, 0.5)",1.082,6,"(4.8, 0.4)",1.345,7,"(5.1, 0.3)",1.628,8,"(5.4, 0.2)",1.921,9,"(5.7, 0.1)",2.22
E,B,A,"[3, 1.95]","[-59, -65, -65, -65, -69, -69]","{0.435: [0.145, 0.477, 0.03, 0.3, 0.062, 0.302]}","{0.387: [0.553, 0.085, 0.156, 0.122, 0.169, 0.08]}","{0.223: [0.224, 0.11, 0.25, 0.188, 0.25, 0.042]}",0,"(3.0, 1.0)",0.95,0,"(3.0, 1.0)",0.95,1,"(3.3, 0.9)",1.092,2,"(3.6, 0.8)",1.297,3,"(3.9, 0.7)",1.54,4,"(4.2, 0.6)",1.806,5,"(4.5, 0.5)",2.086,6,"(4.8, 0.4)",2.375,7,"(5.1, 0.3)",2.671,8,"(5.4, 0.2)",2.97,9,"(5.7, 0.1)",3.273
E,D,C,"[0.4, 1.7]","[-49, -66, -69, -71, -78, -94]","{1.15: [0.29, 0.5, 0.03, 0.42, 0.2, 0.774]}","{0.449: [0.3, 0.015, 0.169, 0.145, 0.258, 0.492]}","{0.438: [0.43, 0.029, 0.028, 0.109, 0.2, 0.446]}",0,"(3.0, 5.0)",4.201,0,"(3.0, 5.0)",4.201,1,"(3.3, 5.1)",4.469,2,"(3.6, 5.2)",4.742,3,"(3.9, 5.3)",5.021,4,"(4.2, 5.4)",5.304,5,"(4.5, 5.5)",5.59,6,"(4.8, 5.6)",5.88,7,"(5.1, 5.7)",6.172,8,"(5.4, 5.8)",6.466,9,"(5.7, 5.9)",6.762
E,C,A,"[1.8, 3.9]","[-48, -57, -66, -66, -69, -67]","{0.355: [0.304, 0.295, 0.015, 0.32, 0.062, 0.264]}","{0.353: [0.368, 0.219, 0.269, 0.175, 0.25, 0.069]}","{0.232: [0.442, 0.162, 0.07, 0.031, 0.062, 0.031]}",0,"(5.0, 3.0)",3.324,0,"(5.0, 3.0)",3.324,1,"(5.1, 3.3)",3.354,2,"(5.2, 3.6)",3.413,3,"(5.3, 3.9)",3.5,4,"(5.4, 4.2)",3.612,5,"(5.5, 4.5)",3.748,6,"(5.6, 4.8)",3.905,7,"(5.7, 5.1)",4.08,8,"(5.8, 5.4)",4.272,9,"(5.9, 5.7)",4.478
E,B,A,"[5.8, 2.4]","[-62, -66, -67, -67, -70, -73]","{0.524: [0.101, 0.5, 0.0, 0.34, 0.077, 0.377]}","{0.456: [0.632, 0.07, 0.13, 0.095, 0.157, 0.027]}","{0.21: [0.184, 0.096, 0.288, 0.163, 0.239, 0.014]}",7,"(5.1, 0.3)",2.214,0,"(3.0, 1.0)",3.13,1,"(3.3, 0.9)",2.915,2,"(3.6, 0.8)",2.72,3,"(3.9, 0.7)",2.55,4,"(4.2, 0.6)",2.408,5,"(4.5, 0.5)",2.302,6,"(4.8, 0.4)",2.236,7,"(5.1, 0.3)",2.214,8,"(5.4, 0.2)",2.236,9,"(5.7, 0.1)",2.302
E,A,C,"[2.3, 3.8]","[-47, -61, -63, -66, -66, -89]","{0.818: [0.319, 0.386, 0.06, 0.32, 0.015, 0.679]}","{0.385: [0.382, 0.164, 0.212, 0.175, 0.283, 0.236]}","{0.366: [0.453, 0.103, 0.113, 0.031, 0.015, 0.369]}",0,"(5.0, 3.0)",2.816,0,"(5.0, 3.0)",2.816,1,"(5.1, 3.3)",2.844,2,"(5.2, 3.6)",2.907,3,"(5.3, 3.9)",3.002,4,"(5.4, 4.2)",3.126,5,"(5.5, 4.5)",3.276,6,"(5.6, 4.8)",3.448,7,"(5.7, 5.1)",3.64,8,"(5.8, 5.4)",3.848,9,"(5.9, 5.7)",4.071
E,B,A,"[3.9, 1.4]","[-61, -66, -68, -69, -68, -71]","{0.525: [0.116, 0.5, 0.015, 0.38, 0.046, 0.34]}","{0.426: [0.605, 0.07, 0.117, 0.068, 0.181, 0.053]}","{0.23: [0.197, 0.096, 0.308, 0.138, 0.261, 0.014]}",2,"(3.6, 0.8)",0.671,0,"(3.0, 1.0)",0.985,1,"(3.3, 0.9)",0.781,2,"(3.6, 0.8)",0.671,3,"(3.9, 0.7)",0.7,4,"(4.2, 0.6)",0.854,5,"(4.5, 0.5)",1.082,6,"(4.8, 0.4)",1.345,7,"(5.1, 0.3)",1.628,8,"(5.4, 0.2)",1.921,9,"(5.7, 0.1)",2.22
E,B,D,"[4.9, 4.2]","[-56, -58, -60, -70, -71, -76]","{0.503: [0.188, 0.318, 0.104, 0.4, 0.092, 0.434]}","{0.331: [0.474, 0.183, 0.221, 0.054, 0.145, 0.013]}","{0.214: [0.349, 0.147, 0.155, 0.094, 0.092, 0.169]}",5,"(4.5, 4.5)",0.5,0,"(3.0, 3.0)",2.247,1,"(3.3, 3.3)",1.836,2,"(3.6, 3.6)",1.432,3,"(3.9, 3.9)",1.044,4,"(4.2, 4.2)",0.7,5,"(4.5, 4.5)",0.5,6,"(4.8, 4.8)",0.608,7,"(5.1, 5.1)",0.922,8,"(5.4, 5.4)",1.3,9,"(5.7, 5.7)",1.7
E,B,D,"[3.9, 1.9]","[-69, -64, -64, -81, -82, -66]","{0.728: [0.816, 0.099, 0.169, 0.095, 0.012, 0.12]}","{0.722: [0.0, 0.455, 0.045, 0.62, 0.262, 0.245]}","{0.252: [0.014, 0.015, 0.229, 0.306, 0.323, 0.048]}",0,"(1.0, 3.0)",3.102,0,"(1.0, 3.0)",3.102,1,"(0.9, 3.3)",3.311,2,"(0.8, 3.6)",3.536,3,"(0.7, 3.9)",3.774,4,"(0.6, 4.2)",4.022,5,"(0.5, 4.5)",4.28,6,"(0.4, 4.8)",4.545,7,"(0.3, 5.1)",4.817,8,"(0.2, 5.4)",5.093,9,"(0.1, 5.7)",5.374
E,B,A,"[2.8, 2.2]","[-52, -60, -60, -66, -71, -76]","{0.502: [0.246, 0.364, 0.104, 0.32, 0.092, 0.434]}","{0.242: [0.316, 0.178, 0.154, 0.175, 0.228, 0.056]}","{0.241: [0.368, 0.155, 0.221, 0.108, 0.145, 0.013]}",0,"(3.0, 1.0)",1.217,0,"(3.0, 1.0)",1.217,1,"(2.7, 0.9)",1.304,2,"(2.4, 0.8)",1.456,3,"(2.1, 0.7)",1.655,4,"(1.8, 0.6)",1.887,5,"(1.5, 0.5)",2.14,6,"(1.2, 0.4)",2.408,7,"(0.9, 0.3)",2.687,8,"(0.6, 0.2)",2.973,9,"(0.3, 0.1)",3.265
E,B,A,"[5.8, 2.4]","[-63, -66, -67, -67, -70, -73]","{0.522: [0.087, 0.5, 0.0, 0.34, 0.077, 0.377]}","{0.49: [0.658, 0.07, 0.13, 0.095, 0.157, 0.027]}","{0.205: [0.171, 0.096, 0.288, 0.163, 0.239, 0.014]}",7,"(5.1, 0.3)",2.214,0,"(3.0, 1.0)",3.13,1,"(3.3, 0.9)",2.915,2,"(3.6, 0.8)",2.72,3,"(3.9, 0.7)",2.55,4,"(4.2, 0.6)",2.408,5,"(4.5, 0.5)",2.302,6,"(4.8, 0.4)",2.236,7,"(5.1, 0.3)",2.214,8,"(5.4, 0.2)",2.236,9,"(5.7, 0.1)",2.302
E,D,C,"[1.85, 1.7]","[-54, -60, -66, -68, -78, -83]","{0.669: [0.217, 0.364, 0.015, 0.36, 0.2, 0.566]}","{0.278: [0.372, 0.118, 0.07, 0.062, 0.2, 0.277]}","{0.276: [0.229, 0.077, 0.205, 0.097, 0.258, 0.317]}",0,"(3.0, 5.0)",3.495,0,"(3.0, 5.0)",3.495,1,"(2.7, 5.1)",3.505,2,"(2.4, 5.2)",3.543,3,"(2.1, 5.3)",3.609,4,"(1.8, 5.4)",3.7,5,"(1.5, 5.5)",3.816,6,"(1.2, 5.6)",3.954,7,"(0.9, 5.7)",4.111,8,"(0.6, 5.8)",4.286,9,"(0.3, 5.9)",4.477
E,D,C,"[5.5, 5.4]","[-51, -64, -67, -75, -78, -80]","{0.824: [0.261, 0.455, 0.0, 0.5, 0.2, 0.509]}","{0.295: [0.407, 0.059, 0.056, 0.172, 0.2, 0.231]}","{0.294: [0.271, 0.015, 0.193, 0.21, 0.258, 0.27]}",0,"(3.0, 5.0)",2.532,0,"(3.0, 5.0)",2.532,1,"(2.7, 5.1)",2.816,2,"(2.4, 5.2)",3.106,3,"(2.1, 5.3)",3.401,4,"(1.8, 5.4)",3.7,5,"(1.5, 5.5)",4.001,6,"(1.2, 5.6)",4.305,7,"(0.9, 5.7)",4.61,8,"(0.6, 5.8)",4.916,9,"(0.3, 5.9)",5.224
E,A,C,"[1.6, 5.8]","[-50, -55, -57, -62, -70, -80]","{0.483: [0.275, 0.25, 0.149, 0.24, 0.077, 0.509]}","{0.311: [0.419, 0.191, 0.197, 0.031, 0.077, 0.231]}","{0.307: [0.342, 0.247, 0.096, 0.225, 0.239, 0.111]}",0,"(5.0, 3.0)",4.405,0,"(5.0, 3.0)",4.405,1,"(5.1, 2.7)",4.675,2,"(5.2, 2.4)",4.952,3,"(5.3, 2.1)",5.233,4,"(5.4, 1.8)",5.517,5,"(5.5, 1.5)",5.805,6,"(5.6, 1.2)",6.096,7,"(5.7, 0.9)",6.389,8,"(5.8, 0.6)",6.684,9,"(5.9, 0.3)",6.981
E,B,D,"[5.5, 3]","[-62, -62, -65, -73, -77, -86]","{0.812: [0.101, 0.409, 0.03, 0.46, 0.185, 0.623]}","{0.466: [0.632, 0.127, 0.156, 0.014, 0.072, 0.147]}","{0.285: [0.114, 0.046, 0.217, 0.177, 0.242, 0.365]}",0,"(1.0, 3.0)",4.5,0,"(1.0, 3.0)",4.5,1,"(0.9, 3.3)",4.61,2,"(0.8, 3.6)",4.738,3,"(0.7, 3.9)",4.884,4,"(0.6, 4.2)",5.045,5,"(0.5, 4.5)",5.22,6,"(0.4, 4.8)",5.408,7,"(0.3, 5.1)",5.608,8,"(0.2, 5.4)",5.818,9,"(0.1, 5.7)",6.037
E,D,B,"[0.2, 3.1]","[-62, -65, -70, -79, -73, -81]","{0.87: [0.101, 0.477, 0.045, 0.58, 0.123, 0.528]}","{0.439: [0.632, 0.085, 0.091, 0.068, 0.12, 0.08]}","{0.226: [0.114, 0.0, 0.157, 0.274, 0.177, 0.286]}",1,"(0.9, 3.3)",0.728,0,"(1.0, 3.0)",0.806,1,"(0.9, 3.3)",0.728,2,"(0.8, 3.6)",0.781,3,"(0.7, 3.9)",0.943,4,"(0.6, 4.2)",1.17,5,"(0.5, 4.5)",1.432,6,"(0.4, 4.8)",1.712,7,"(0.3, 5.1)",2.002,8,"(0.2, 5.4)",2.3,9,"(0.1, 5.7)",2.602
E,B,D,"[5.5, 3]","[-65, -63, -62, -73, -76, -82]","{0.736: [0.058, 0.432, 0.075, 0.46, 0.169, 0.547]}","{0.573: [0.711, 0.113, 0.195, 0.014, 0.084, 0.093]}","{0.243: [0.071, 0.031, 0.253, 0.177, 0.226, 0.302]}",0,"(1.0, 3.0)",4.5,0,"(1.0, 3.0)",4.5,1,"(0.9, 3.3)",4.61,2,"(0.8, 3.6)",4.738,3,"(0.7, 3.9)",4.884,4,"(0.6, 4.2)",5.045,5,"(0.5, 4.5)",5.22,6,"(0.4, 4.8)",5.408,7,"(0.3, 5.1)",5.608,8,"(0.2, 5.4)",5.818,9,"(0.1, 5.7)",6.037
E,B,D,"[3.9, 1.9]","[-61, -64, -64, -81, -82, -66]","{0.735: [0.116, 0.455, 0.045, 0.62, 0.262, 0.245]}","{0.428: [0.605, 0.099, 0.169, 0.095, 0.012, 0.12]}","{0.269: [0.129, 0.015, 0.229, 0.306, 0.323, 0.048]}",0,"(1.0, 3.0)",3.102,0,"(1.0, 3.0)",3.102,1,"(0.9, 3.3)",3.311,2,"(0.8, 3.6)",3.536,3,"(0.7, 3.9)",3.774,4,"(0.6, 4.2)",4.022,5,"(0.5, 4.5)",4.28,6,"(0.4, 4.8)",4.545,7,"(0.3, 5.1)",4.817,8,"(0.2, 5.4)",5.093,9,"(0.1, 5.7)",5.374
E,B,A,"[0.1, 5]","[-54, -58, -66, -68, -73, -80]","{0.552: [0.217, 0.318, 0.015, 0.36, 0.123, 0.509]}","{0.275: [0.289, 0.205, 0.269, 0.15, 0.207, 0.111]}","{0.255: [0.421, 0.183, 0.143, 0.081, 0.12, 0.067]}",5,"(1.5, 0.5)",4.713,0,"(3.0, 1.0)",4.941,1,"(2.7, 0.9)",4.855,2,"(2.4, 0.8)",4.789,3,"(2.1, 0.7)",4.742,4,"(1.8, 0.6)",4.717,5,"(1.5, 0.5)",4.713,6,"(1.2, 0.4)",4.73,7,"(0.9, 0.3)",4.768,8,"(0.6, 0.2)",4.826,9,"(0.3, 0.1)",4.904
E,D,B,"[1.1, 1.1]","[-62, -72, -75, -78, -81, -81]","{1.082: [0.101, 0.636, 0.119, 0.56, 0.246, 0.528]}","{0.41: [0.632, 0.014, 0.026, 0.054, 0.024, 0.08]}","{0.277: [0.114, 0.108, 0.096, 0.258, 0.306, 0.286]}",0,"(1.0, 3.0)",1.903,0,"(1.0, 3.0)",1.903,1,"(0.9, 3.3)",2.209,2,"(0.8, 3.6)",2.518,3,"(0.7, 3.9)",2.828,4,"(0.6, 4.2)",3.14,5,"(0.5, 4.5)",3.453,6,"(0.4, 4.8)",3.766,7,"(0.3, 5.1)",4.079,8,"(0.2, 5.4)",4.393,9,"(0.1, 5.7)",4.707
E,B,A,"[4.9, 5]","[-54, -54, -65, -74, -74, -78]","{0.572: [0.217, 0.227, 0.03, 0.48, 0.138, 0.472]}","{0.272: [0.421, 0.239, 0.156, 0.0, 0.108, 0.04]}","{0.27: [0.372, 0.206, 0.085, 0.156, 0.138, 0.2]}",7,"(5.1, 5.1)",0.224,0,"(3.0, 3.0)",2.759,1,"(3.3, 3.3)",2.335,2,"(3.6, 3.6)",1.91,3,"(3.9, 3.9)",1.487,4,"(4.2, 4.2)",1.063,5,"(4.5, 4.5)",0.64,6,"(4.8, 4.8)",0.224,7,"(5.1, 5.1)",0.224,8,"(5.4, 5.4)",0.64,9,"(5.7, 5.7)",1.063
E,B,A,"[3.9, 1.4]","[-63, -66, -67, -68, -62, -72]","{0.528: [0.658, 0.07, 0.13, 0.081, 0.253, 0.04]}","{0.518: [0.087, 0.5, 0.0, 0.36, 0.046, 0.358]}","{0.249: [0.171, 0.096, 0.288, 0.15, 0.326, 0.0]}",2,"(3.6, 0.8)",0.671,0,"(3.0, 1.0)",0.985,1,"(3.3, 0.9)",0.781,2,"(3.6, 0.8)",0.671,3,"(3.9, 0.7)",0.7,4,"(4.2, 0.6)",0.854,5,"(4.5, 0.5)",1.082,6,"(4.8, 0.4)",1.345,7,"(5.1, 0.3)",1.628,8,"(5.4, 0.2)",1.921,9,"(5.7, 0.1)",2.22
E,B,D,"[1.85, 1.7]","[-55, -60, -66, -67, -78, -83]","{0.649: [0.203, 0.364, 0.015, 0.34, 0.2, 0.566]}","{0.268: [0.447, 0.155, 0.143, 0.095, 0.06, 0.107]}","{0.268: [0.214, 0.077, 0.205, 0.081, 0.258, 0.317]}",0,"(1.0, 3.0)",1.553,0,"(1.0, 3.0)",1.553,1,"(0.9, 3.3)",1.861,2,"(0.8, 3.6)",2.171,3,"(0.7, 3.9)",2.482,4,"(0.6, 4.2)",2.795,5,"(0.5, 4.5)",3.108,6,"(0.4, 4.8)",3.422,7,"(0.3, 5.1)",3.737,8,"(0.2, 5.4)",4.051,9,"(0.1, 5.7)",4.366
E,B,A,"[0.1, 5]","[-55, -58, -67, -67, -72, -83]","{0.59: [0.203, 0.318, 0.0, 0.34, 0.108, 0.566]}","{0.298: [0.276, 0.205, 0.288, 0.163, 0.217, 0.153]}","{0.288: [0.447, 0.183, 0.13, 0.095, 0.133, 0.107]}",5,"(1.5, 0.5)",4.713,0,"(3.0, 1.0)",4.941,1,"(2.7, 0.9)",4.855,2,"(2.4, 0.8)",4.789,3,"(2.1, 0.7)",4.742,4,"(1.8, 0.6)",4.717,5,"(1.5, 0.5)",4.713,6,"(1.2, 0.4)",4.73,7,"(0.9, 0.3)",4.768,8,"(0.6, 0.2)",4.826,9,"(0.3, 0.1)",4.904
